Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL 
"A ce moment-là, ce qui inquiétait le gouvernement canadien n’était pas un lointain virus mais les Wet’suwet’en défendant leur territoire ancestral, en Colombie-Britannique, contre la construction du pipeline Coastal GasLink. 

https://t.co/Aeaz32aKFt",2020-12-11 14:29:25,CtCapucine,Twitter Web App,1337404122006499328,https://twitter.com/statuses/1337404122006499328
"@Bomber_alter1fo Et coup vas y mon grand dis moi ce qui est ""complotiste"" et fake news que je rigole, j'ai hâte. Fais moi bien la liste surtout que je te sorte les articles",2020-12-11 14:29:18,hild_a1,Twitter for Android,1337404095280406531,https://twitter.com/statuses/1337404095280406531
"En Normandie, privés de fête foraine, des grossistes de peluches vendent aux particuliers https://t.co/XU26VWVzQU",2020-12-11 14:29:18,pi_yvette,Twitter Web App,1337404094483484672,https://twitter.com/statuses/1337404094483484672
Algérie news,2020-12-11 14:29:16,SousouZahwa,Twitter for iPhone,1337404085646069763,https://twitter.com/statuses/1337404085646069763
Pour son militantisme actif en faveur des Droits de l’Homme : Ali Yahia Abdenour récipiendaire du  « prix national des droits humains » https://t.co/sWoU26w6T9 https://t.co/6XJtPgEeNN,2020-12-11 14:29:03,fibladifr,dlvr.it,1337404030964789251,https://twitter.com/statuses/1337404030964789251
"Actualité : La police se voit octroyer de nouvelles possibilités de fichage par trois décrets ...
Trois décre...",2020-12-11 14:29:02,NicolasTeradata,Mapp Social Publishing - EU,1337404027416555522,https://twitter.com/statuses/1337404027416555522
"[INFOGRAPHIE] 
#AccorddeParis : une entrée en vigueur éclair, ternie par le retrait des États-Unis 

https://t.co/ylhvS97Vrl https://t.co/w0WMEAdcsl",2020-12-11 14:28:58,Zehub,Scoop.it,1337404012400930818,https://twitter.com/statuses/1337404012400930818
Argentina abortion legalisation bill passes key vote https://t.co/OLq35en0yj,2020-12-11 14:28:36,nvillalpa,Twitter for iPhone,1337403919576797184,https://twitter.com/statuses/1337403919576797184
"L'incroyable histoire de Tamim Ad-dâri, le chrétien qui a rencontré l'antéchrist .. | https://t.co/hjUm8ikRVK https://t.co/87auj8Plx1",2020-12-11 14:28:34,TFilastin,Twitter for iPhone,1337403909237858310,https://twitter.com/statuses/1337403909237858310
"Actualité / Culture La Sexion D’assaut est de retour en tournée à partir du 1er juillet 2021 

#ppamag https://t.co/qSwxqP2Ue1",2020-12-11 14:28:10,ppamag_media,Twitter for iPhone,1337403808989786114,https://twitter.com/statuses/1337403808989786114
"Une production française dans le Top 3

https://t.co/Qqgh5AC84W",2020-12-11 14:28:07,YahooPopFR,TweetDeck,1337403794913701888,https://twitter.com/statuses/1337403794913701888
"Un fim de Coline Ballet-Baz, championne de ski freestyle, met à l'honneur les femmes skieuses pour encourager les filles à se lancer https://t.co/9OyytJgvBu https://t.co/fMyTzQKxSo",2020-12-11 14:28:02,limportante_fr,limportante.fr,1337403773619146752,https://twitter.com/statuses/1337403773619146752
"Ca a l'air vilain mais ca pourrait être bien fun a plusieurs.
Après World War Z, Saber Interactive s'attaque à Evil Dead via @Gamekult https://t.co/l9RxfUXmK5",2020-12-11 14:27:31,BlackCat_TM,Twitter Web App,1337403647005749250,https://twitter.com/statuses/1337403647005749250
"Smart Aviation Maintenance Solutions Chooses RAAS

https://t.co/sLtL0b8f7T",2020-12-11 14:27:25,AIS_Software,Hootsuite Inc.,1337403618702614530,https://twitter.com/statuses/1337403618702614530
"""Risque élevé"" que la circulation du virus reparte à la hausse, selon SPF https://t.co/DxoVKrVGpC https://t.co/IbK2nqRjRz",2020-12-11 14:27:23,Boursorama,Twitter Web App,1337403610053955586,https://twitter.com/statuses/1337403610053955586
Fendi forme ses vendeurs au conseil en style avec l’Istituto Marangoni https://t.co/fxHn0QXMYl #newsmode,2020-12-11 14:27:13,ToutSurLaMode,IFTTT,1337403571185315841,https://twitter.com/statuses/1337403571185315841
#Archéologie à #Rome : les fouilles de la Via Alessandrina ont permis de mieux connaître les forums impériaux. Quelques trouvailles sont présentées au public comme ici des têtes d’Auguste et de Dionysos. https://t.co/mtJYyiQjXi https://t.co/NaDPtD6njQ,2020-12-11 14:27:13,ValeriaAugusta8,Twitter for iPhone,1337403568257724419,https://twitter.com/statuses/1337403568257724419
"Encore un qui tombe héhéhé #PedoHunt

https://t.co/NLBXdR8A9R",2020-12-11 14:27:11,HitchyRozay,Twitter for Android,1337403563606233090,https://twitter.com/statuses/1337403563606233090
"La Switch est la console la plus vendue aux USA en novembre avec 1,3 million de ventes...

....ce qui signifie que les stocks de PS5/Xbox Series au lancement étaient inférieurs à ce chiffre.

https://t.co/547k4Mmfg7",2020-12-11 14:27:09,W_Chloe,Twitter for Android,1337403552722022401,https://twitter.com/statuses/1337403552722022401
"#MonAventLittéraire2020 Jour 11 : le livre le plus ancré dans l'actualité. Quoi de plus actuel que ce grand défi de repenser entièrement le rapport de l'homme à son environnement avant qu'il ne soit trop tard ? Le talent de Pierre Ducrozet en plus.
https://t.co/sMo0jwXLni https://t.co/qnFY7NwN6V",2020-12-11 14:27:04,ngrundlinger,Twitter Web App,1337403531985350657,https://twitter.com/statuses/1337403531985350657
Comment le gouvernement compte contrôler la nuit du 31 décembre https://t.co/uHcGSQ3MHi,2020-12-11 14:26:58,encorelui6,Twitter Web App,1337403506387546112,https://twitter.com/statuses/1337403506387546112
"Le Maroc savoure sa ""percée"" au Sahara occidental, en contrepartie de la normalisation avec Israël https://t.co/qjrmJpVMsV  une percée c est une déchirure, un accroc, une blessure",2020-12-11 14:26:51,encorelui6,Twitter Web App,1337403478323441664,https://twitter.com/statuses/1337403478323441664
Ce podcast passera sur la radio RPL ce soir à 20h. Et pour lire la retranscription du podcast c'est par ici : https://t.co/6pQ2Hqzq82,2020-12-11 14:26:51,capemploi57,Twitter Web App,1337403476947705856,https://twitter.com/statuses/1337403476947705856
« Avis aux hackers » : venez attaquer le système de la nouvelle carte d’identité taiwanaise https://t.co/M4IZ514QIO,2020-12-11 14:26:42,renseignor,Twitter Web App,1337403439819743234,https://twitter.com/statuses/1337403439819743234
"Ces Français qui veulent fêter (malgré tout) le Nouvel an: «Nous avons le droit de profiter après cette année catastrophique», affirment-ils, bien décidés à tricher https://t.co/TCvioRAvGQ",2020-12-11 14:26:38,Le_Figaro,Echobox,1337403422191063040,https://twitter.com/statuses/1337403422191063040
"Voilà un titre clairement d'actualité : ""Cadences 2"" par le Groupement Culturel Renault, un groupe formé par un ouvrier métallurgiste de l'usine Renault en 1973. 

Un morceau anti système et pour la révolution prolétarienne.

https://t.co/JwBUikZeTr
#AlphaBetaNova #VitamineSo",2020-12-11 14:26:18,laRadioNova,Twitter Web App,1337403337889689600,https://twitter.com/statuses/1337403337889689600
"1300 abonnements 20 abonnés ça sort une rethorique basée sur des fake news et des clichés. Faut pas discuter: ""ta mère et ton père sont frères et sœurs"" et ça bloque. La paix intérieur",2020-12-11 14:26:16,R1Broyrooy,Twitter for Android,1337403331581501440,https://twitter.com/statuses/1337403331581501440
"Malgré 55 revers juridiques, Trump lance une ultime offensive avec l’aide de 18 États (républicains) https://t.co/MBz5ritZN8 the American people made the biggest mistake of the century in norment this idiot donald as president of the us all the Trump family its fraud !!!!!!!!!!!!",2020-12-11 14:26:09,PAlessandrooo,Twitter Web App,1337403301596454912,https://twitter.com/statuses/1337403301596454912
"Assa Traoré désignée parmi les ""gardiens de l'année"" par le Time Magazine https://t.co/bfzMyqiGvH via @Yahoo La figure ""politique"" de la famille de trafiquants Traoré en une du Time ??? C'est qui sur la prochaine ? Juan Pablo Escobar ? Non, déjà fait !",2020-12-11 14:26:08,moutet_a,Twitter Web App,1337403299264389120,https://twitter.com/statuses/1337403299264389120
Moscou condamne la décision américaine de reconnaître la souveraineté marocaine sur le Sahara occidental https://t.co/zvT1zJlxZo,2020-12-11 14:26:06,africaradioOFF,Twitter Web App,1337403288422113283,https://twitter.com/statuses/1337403288422113283
Quiz : Retrouvez les 20 meilleurs buteurs des coupes d'Europe en 2020-21 https://t.co/TNBjOC81rj,2020-12-11 14:26:05,francefootball,IFTTT,1337403283917447171,https://twitter.com/statuses/1337403283917447171
"Il me semble que dans les milieux biologistes la théorie de l'évolution fait quasi consensus non ? On ne descend pas du singe, on viendrait juste de la même branche hominoidea
Qui plus est le darwinisme ""originel"" n'est plus vraiment d'actualité, ça a été largement approfondi https://t.co/vEF4nkFzvJ",2020-12-11 14:26:01,skywalkerino1,Twitter for Android,1337403267945549826,https://twitter.com/statuses/1337403267945549826
"Le japonais SoftBank Group a annoncé vendredi la vente d'environ 80% de ses parts dans Boston Dynamics au géant automobile sud-coréen Hyundai Motor, une transaction valorisant la société américaine de robotique à 1,1 milliard de dollars. 
https://t.co/35cR2PAdqT",2020-12-11 14:25:52,ActusPays,Twitter Web App,1337403231371190275,https://twitter.com/statuses/1337403231371190275
"Pas encore prêt, The Wolf Among Us 2 ne sera pas épisodique via @Gamekult https://t.co/p3RyubSxOs",2020-12-11 14:25:47,BlackCat_TM,Twitter Web App,1337403208575180802,https://twitter.com/statuses/1337403208575180802
"Découvrez le numéro spécial anniversaire des 75 ans de ELLE. 
>> https://t.co/ChNviX6Cmd https://t.co/m2cKaJpGwZ",2020-12-11 14:25:43,ELLEDecoFR,Twitter Web App,1337403194075475970,https://twitter.com/statuses/1337403194075475970
"@Thierry_PELTIER "" ...... Sur la question des #sanctions, le nonce continue à se situer «du côté de la population, la première qui souffre des sanctions». Il faut permettre à la #Syrie de se développer pour que le peuple ne reste pas dans la misère.""
https://t.co/jOKMZ1mQMZ",2020-12-11 14:25:33,duNord_1,Twitter Web App,1337403148764319745,https://twitter.com/statuses/1337403148764319745
Le Maroc normalise ses relations avec Israël annonce Donald Trump | https://t.co/hjUm8ikRVK https://t.co/lxEO0Kgyhh,2020-12-11 14:25:29,TFilastin,Twitter for iPhone,1337403131739697152,https://twitter.com/statuses/1337403131739697152
Trois Taiwanais impliqués dans la désinformation au service de la Chine https://t.co/HUji4XdiE0,2020-12-11 14:25:22,renseignor,Twitter Web App,1337403105634344960,https://twitter.com/statuses/1337403105634344960
La Belgique instaure une jauge de 15 personnes pour les célébrations religieuses - Vatican News https://t.co/Y9uXYCXkTo,2020-12-11 14:25:22,UnShibboleth,Twitter for iPhone,1337403103541387264,https://twitter.com/statuses/1337403103541387264
"Pour Greta Thunberg, c’est le « peuple » qui sauvera l’accord de Paris https://t.co/KVX9h2nH7o",2020-12-11 14:25:05,Pacaplus,Twitter Web App,1337403034918408192,https://twitter.com/statuses/1337403034918408192
"HELLOO MES AMOURS suite au communiqué du ministère de la santé je vous fais la situation à propos des *48H de Antuss*.
Il y aura quelques ajustements mais LA VENTE PRIVÉE EST TOUJOURS D'ACTUALITE alors : 
1 . Portez un masque
2 . Laissez une distance d’au moins un mètre entre",2020-12-11 14:24:54,antuss_officiel,Twitter for iPhone,1337402988567126017,https://twitter.com/statuses/1337402988567126017
BHUPESH BAGHEL ON CONVOY ATTACK #REPUBLIC @republic https://t.co/9p1MdxpaVb,2020-12-11 14:24:42,ramchandani2000,Twitter Web App,1337402935827963904,https://twitter.com/statuses/1337402935827963904
"Le célèbre caricaturiste new-yorkais, Danny Shanahan, 64 ans, est arrêté pour pornographie juvénile après que la police a exécuté un mandat pour fouiller son ordinateur https://t.co/7AGNrFPZIV via @MailOnline",2020-12-11 14:24:41,Reine_Margot2,Twitter Web App,1337402931918876674,https://twitter.com/statuses/1337402931918876674
5 jeux de société pour enfants pour des parties à tout âge https://t.co/ynBvThTZpd https://t.co/x6hZGZ8UDD,2020-12-11 14:24:36,Hitekfr,dlvr.it,1337402909563076608,https://twitter.com/statuses/1337402909563076608
"Mathieu Kassovitz allume Gaumont, Pathé, et leurs espoirs de réouverture https://t.co/UXosZxuNfw https://t.co/XtvnTF13sO",2020-12-11 14:24:35,Hitekfr,dlvr.it,1337402905343578112,https://twitter.com/statuses/1337402905343578112
Le puissant processeur Intel Core i7-9700 est en ce moment à un prix défiant toute concurrence https://t.co/fcxtCYuIsw https://t.co/nzQqGxr61o,2020-12-11 14:24:33,Hitekfr,dlvr.it,1337402900943831040,https://twitter.com/statuses/1337402900943831040
"Mon deuxième jeu pref de l'année dernière (derrière AI :The Somnium Files) arrive (enfin) en français, bonne news quel plaisir https://t.co/3RafBArRCd",2020-12-11 14:24:14,DaftDuke_,Twitter for Android,1337402821289893891,https://twitter.com/statuses/1337402821289893891
"@synout1 Bonjour, oui ! Nous vous invitons à consulter cette FAQ : https://t.co/bdhWNWFOT2",2020-12-11 14:24:13,TESOnline_fr,Twitter Web App,1337402815774388225,https://twitter.com/statuses/1337402815774388225
Le premier Ministre révise les modalités du #déconfinement à partir du 15 décembre #COVID19  https://t.co/1FXLoi5cBb,2020-12-11 14:24:12,stguillaumin,Twitter Web App,1337402810527309825,https://twitter.com/statuses/1337402810527309825
"Pénurie de masques : « Pas question » que Jérôme Salomon démissionne, assure le porte-parole du gouvernement https://t.co/YV6b3SKeGq est-ce que sa démission changerai quelque chose à la pénurie de masque?les vaccins de Roseline des grosses têtes en sont peut être la cause à effet",2020-12-11 14:24:11,encorelui6,Twitter Web App,1337402806727225345,https://twitter.com/statuses/1337402806727225345
Y’a des news qui donnent le smile https://t.co/GOIgZsWbhM,2020-12-11 14:24:10,TineH75,Twitter for iPhone,1337402803564797955,https://twitter.com/statuses/1337402803564797955
Jeu concours IELLO x Télé 7 Jours Tentez de remporter vos 5 jeux de sociétés de chez IELLO ! https://t.co/5pB9s4DftB,2020-12-11 14:24:02,LETI30593464,Twitter Web App,1337402768479428610,https://twitter.com/statuses/1337402768479428610
"4 volontaires développent une PARALYSE FACIALE après avoir pris Pfizer Covid-19 jab, incitant la FDA à recommander la «  surveillance des cas  » https://t.co/M8yIIbmJGx",2020-12-11 14:23:50,anna_paola_sacc,Twitter Web App,1337402717917024258,https://twitter.com/statuses/1337402717917024258
"Habitat indigne : l’ordonnance du 16.09.2020 a pour objectif de simplifier et harmoniser les régimes de polices administratives en matière de lutte contre l'habitat indigne.

Présentation par @FlavienMeunier & Valentin VACHER

https://t.co/gpQzGsjcXg

#droitpublic #habitatindigne https://t.co/5ptyeVmeW6",2020-12-11 14:23:42,Lexcapavocats,Twitter Web App,1337402684991819776,https://twitter.com/statuses/1337402684991819776
"#SheHulk : la série sur la cousine de #Hulk a été (un peu) détaillée par le boss de Marvel, et elle réserve déjà quelques surprises.
https://t.co/SfKJbyycBV",2020-12-11 14:23:39,cineseriescom,CinéSéries,1337402673201635329,https://twitter.com/statuses/1337402673201635329
"Avec Atos, Pasqal rêve de placer la France en tête des technologies quantiques https://t.co/aDz3VT2XgT #Actualité #Tech https://t.co/U8FNFksYBu",2020-12-11 14:23:33,numrdv,dlvr.it,1337402646555070470,https://twitter.com/statuses/1337402646555070470
